Received speaker: uan://localhost:3030/id106 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id106
[Speaker Local]: ANSWER: User 96: Answer 426.; Timestamp: 2019-11-13 23:18:04.996
[Speaker Local]: ANSWER: User 96: Answer 54.; Timestamp: 2019-11-13 23:18:09.302
[Speaker Local]: ANSWER: User 96: Answer 737.; Timestamp: 2019-11-13 23:18:09.303
[Speaker Local]: ANSWER: User 96: Answer 871.; Timestamp: 2019-11-13 23:18:09.304
[Speaker Local]: ANSWER: User 96: Answer 243.; Timestamp: 2019-11-13 23:18:09.305
[Speaker Local]: ANSWER: User 96: Answer 498.; Timestamp: 2019-11-13 23:18:09.307
[Speaker Local]: ANSWER: User 96: Answer 143.; Timestamp: 2019-11-13 23:18:09.311
[Speaker Local]: ANSWER: User 96: Answer 50.; Timestamp: 2019-11-13 23:18:09.315
[Speaker Local]: ANSWER: User 96: Answer 633.; Timestamp: 2019-11-13 23:18:09.322
[Speaker Local]: ANSWER: User 96: Answer 491.; Timestamp: 2019-11-13 23:18:09.324
[Speaker Local]: ANSWER: User 96: Answer 304.; Timestamp: 2019-11-13 23:18:09.325
[Speaker Local]: ANSWER: User 96: Answer 796.; Timestamp: 2019-11-13 23:18:09.326
[Speaker Local]: ANSWER: User 96: Answer 98.; Timestamp: 2019-11-13 23:18:09.328
[Speaker Local]: ANSWER: User 96: Answer 870.; Timestamp: 2019-11-13 23:18:09.329
[Speaker Local]: ANSWER: User 96: Answer 762.; Timestamp: 2019-11-13 23:18:09.329
[Speaker Local]: ANSWER: User 96: Answer 518.; Timestamp: 2019-11-13 23:18:09.331
[Speaker Local]: ANSWER: User 96: Answer 395.; Timestamp: 2019-11-13 23:18:09.333
[Speaker Local]: ANSWER: User 96: Answer 813.; Timestamp: 2019-11-13 23:18:09.334
[Speaker Local]: ANSWER: User 96: Answer 259.; Timestamp: 2019-11-13 23:18:09.336
[Speaker Local]: ANSWER: User 96: Answer 204.; Timestamp: 2019-11-13 23:18:09.337
[Speaker Local]: ANSWER: User 96: Answer 833.; Timestamp: 2019-11-13 23:18:09.338
[Speaker Local]: ANSWER: User 96: Answer 247.; Timestamp: 2019-11-13 23:18:09.338
[Speaker Local]: ANSWER: User 96: Answer 530.; Timestamp: 2019-11-13 23:18:09.339
[Speaker Local]: ANSWER: User 96: Answer 222.; Timestamp: 2019-11-13 23:18:09.34
[Speaker Local]: ANSWER: User 96: Answer 263.; Timestamp: 2019-11-13 23:18:09.341
[Speaker Local]: ANSWER: User 96: Answer 269.; Timestamp: 2019-11-13 23:18:09.342
[Speaker Local]: ANSWER: User 96: Answer 183.; Timestamp: 2019-11-13 23:18:09.343
[Speaker Local]: ANSWER: User 96: Answer 678.; Timestamp: 2019-11-13 23:18:33.086
[Speaker Local]: ANSWER: User 96: Answer 145.; Timestamp: 2019-11-13 23:18:33.191
[Speaker Local]: ANSWER: User 96: Answer 434.; Timestamp: 2019-11-13 23:18:33.192
[Speaker Local]: ANSWER: User 96: Answer 883.; Timestamp: 2019-11-13 23:18:33.241
[Speaker Local]: ANSWER: User 96: Answer 375.; Timestamp: 2019-11-13 23:18:33.242
[Speaker Local]: ANSWER: User 96: Answer 986.; Timestamp: 2019-11-13 23:18:33.243
[Speaker Local]: ANSWER: User 96: Answer 1000.; Timestamp: 2019-11-13 23:18:33.981
[Speaker Local]: ANSWER: User 96: Answer 645.; Timestamp: 2019-11-13 23:18:34.07
[Speaker Local]: ANSWER: User 96: Answer 286.; Timestamp: 2019-11-13 23:18:34.07
