Received speaker: uan://localhost:3030/id89 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id89
[Speaker Local]: ANSWER: User 79: Answer 995.; Timestamp: 2019-11-13 23:17:26.93
[Speaker Local]: ANSWER: User 79: Answer 27.; Timestamp: 2019-11-13 23:17:31.551
[Speaker Local]: ANSWER: User 79: Answer 478.; Timestamp: 2019-11-13 23:17:33.119
[Speaker Local]: ANSWER: User 79: Answer 167.; Timestamp: 2019-11-13 23:17:33.122
[Speaker Local]: ANSWER: User 79: Answer 547.; Timestamp: 2019-11-13 23:17:33.124
[Speaker Local]: ANSWER: User 79: Answer 201.; Timestamp: 2019-11-13 23:17:33.129
[Speaker Local]: ANSWER: User 79: Answer 705.; Timestamp: 2019-11-13 23:17:33.13
[Speaker Local]: ANSWER: User 79: Answer 724.; Timestamp: 2019-11-13 23:17:33.132
[Speaker Local]: ANSWER: User 79: Answer 891.; Timestamp: 2019-11-13 23:17:33.133
[Speaker Local]: ANSWER: User 79: Answer 619.; Timestamp: 2019-11-13 23:17:33.134
[Speaker Local]: ANSWER: User 79: Answer 807.; Timestamp: 2019-11-13 23:17:33.136
[Speaker Local]: ANSWER: User 79: Answer 503.; Timestamp: 2019-11-13 23:17:33.137
[Speaker Local]: ANSWER: User 79: Answer 850.; Timestamp: 2019-11-13 23:17:33.138
[Speaker Local]: ANSWER: User 79: Answer 578.; Timestamp: 2019-11-13 23:17:33.139
[Speaker Local]: ANSWER: User 79: Answer 336.; Timestamp: 2019-11-13 23:17:33.139
[Speaker Local]: ANSWER: User 79: Answer 827.; Timestamp: 2019-11-13 23:17:33.141
[Speaker Local]: ANSWER: User 79: Answer 457.; Timestamp: 2019-11-13 23:17:33.143
[Speaker Local]: ANSWER: User 79: Answer 15.; Timestamp: 2019-11-13 23:17:33.144
[Speaker Local]: ANSWER: User 79: Answer 332.; Timestamp: 2019-11-13 23:17:33.145
[Speaker Local]: ANSWER: User 79: Answer 795.; Timestamp: 2019-11-13 23:17:33.146
[Speaker Local]: ANSWER: User 79: Answer 93.; Timestamp: 2019-11-13 23:17:33.147
[Speaker Local]: ANSWER: User 79: Answer 72.; Timestamp: 2019-11-13 23:17:33.148
[Speaker Local]: ANSWER: User 79: Answer 589.; Timestamp: 2019-11-13 23:17:33.15
[Speaker Local]: ANSWER: User 79: Answer 138.; Timestamp: 2019-11-13 23:17:33.151
[Speaker Local]: ANSWER: User 79: Answer 604.; Timestamp: 2019-11-13 23:17:33.152
[Speaker Local]: ANSWER: User 79: Answer 725.; Timestamp: 2019-11-13 23:17:33.153
[Speaker Local]: ANSWER: User 79: Answer 35.; Timestamp: 2019-11-13 23:17:33.155
[Speaker Local]: ANSWER: User 79: Answer 805.; Timestamp: 2019-11-13 23:17:41.716
[Speaker Local]: ANSWER: User 79: Answer 881.; Timestamp: 2019-11-13 23:17:41.718
[Speaker Local]: ANSWER: User 79: Answer 743.; Timestamp: 2019-11-13 23:17:41.719
[Speaker Local]: ANSWER: User 79: Answer 174.; Timestamp: 2019-11-13 23:17:41.719
[Speaker Local]: ANSWER: User 79: Answer 468.; Timestamp: 2019-11-13 23:17:41.72
[Speaker Local]: ANSWER: User 79: Answer 943.; Timestamp: 2019-11-13 23:17:41.72
[Speaker Local]: ANSWER: User 79: Answer 159.; Timestamp: 2019-11-13 23:17:41.721
[Speaker Local]: ANSWER: User 79: Answer 837.; Timestamp: 2019-11-13 23:17:41.721
[Speaker Local]: ANSWER: User 79: Answer 100.; Timestamp: 2019-11-13 23:17:41.722
[Speaker Local]: ANSWER: User 79: Answer 611.; Timestamp: 2019-11-13 23:17:41.726
[Speaker Local]: ANSWER: User 79: Answer 341.; Timestamp: 2019-11-13 23:17:41.729
[Speaker Local]: ANSWER: User 79: Answer 868.; Timestamp: 2019-11-13 23:17:41.73
