Received speaker: uan://localhost:3030/id52 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id52
[Speaker Local]: ANSWER: User 42: Answer 769.; Timestamp: 2019-11-13 23:15:08.8
[Speaker Local]: ANSWER: User 42: Answer 325.; Timestamp: 2019-11-13 23:15:11.294
[Speaker Local]: ANSWER: User 42: Answer 779.; Timestamp: 2019-11-13 23:15:11.297
[Speaker Local]: ANSWER: User 42: Answer 120.; Timestamp: 2019-11-13 23:15:11.301
[Speaker Local]: ANSWER: User 42: Answer 886.; Timestamp: 2019-11-13 23:15:11.302
[Speaker Local]: ANSWER: User 42: Answer 877.; Timestamp: 2019-11-13 23:15:11.303
[Speaker Local]: ANSWER: User 42: Answer 421.; Timestamp: 2019-11-13 23:15:11.303
[Speaker Local]: ANSWER: User 42: Answer 661.; Timestamp: 2019-11-13 23:15:11.304
[Speaker Local]: ANSWER: User 42: Answer 30.; Timestamp: 2019-11-13 23:15:11.305
[Speaker Local]: ANSWER: User 42: Answer 170.; Timestamp: 2019-11-13 23:15:11.306
[Speaker Local]: ANSWER: User 42: Answer 131.; Timestamp: 2019-11-13 23:15:11.307
[Speaker Local]: ANSWER: User 42: Answer 101.; Timestamp: 2019-11-13 23:15:11.308
[Speaker Local]: ANSWER: User 42: Answer 403.; Timestamp: 2019-11-13 23:15:11.309
[Speaker Local]: ANSWER: User 42: Answer 767.; Timestamp: 2019-11-13 23:15:11.31
[Speaker Local]: ANSWER: User 42: Answer 677.; Timestamp: 2019-11-13 23:15:11.311
[Speaker Local]: ANSWER: User 42: Answer 134.; Timestamp: 2019-11-13 23:15:11.314
[Speaker Local]: ANSWER: User 42: Answer 22.; Timestamp: 2019-11-13 23:15:11.315
[Speaker Local]: ANSWER: User 42: Answer 717.; Timestamp: 2019-11-13 23:15:11.316
[Speaker Local]: ANSWER: User 42: Answer 117.; Timestamp: 2019-11-13 23:15:11.317
[Speaker Local]: ANSWER: User 42: Answer 68.; Timestamp: 2019-11-13 23:15:11.318
[Speaker Local]: ANSWER: User 42: Answer 858.; Timestamp: 2019-11-13 23:15:11.319
[Speaker Local]: ANSWER: User 42: Answer 508.; Timestamp: 2019-11-13 23:15:11.32
[Speaker Local]: ANSWER: User 42: Answer 707.; Timestamp: 2019-11-13 23:15:11.321
[Speaker Local]: ANSWER: User 42: Answer 867.; Timestamp: 2019-11-13 23:15:11.322
[Speaker Local]: ANSWER: User 42: Answer 193.; Timestamp: 2019-11-13 23:15:11.323
[Speaker Local]: ANSWER: User 42: Answer 798.; Timestamp: 2019-11-13 23:15:11.324
[Speaker Local]: ANSWER: User 42: Answer 835.; Timestamp: 2019-11-13 23:15:11.324
[Speaker Local]: ANSWER: User 42: Answer 969.; Timestamp: 2019-11-13 23:15:11.325
[Speaker Local]: ANSWER: User 42: Answer 43.; Timestamp: 2019-11-13 23:15:11.326
[Speaker Local]: ANSWER: User 42: Answer 26.; Timestamp: 2019-11-13 23:15:11.327
[Speaker Local]: ANSWER: User 42: Answer 331.; Timestamp: 2019-11-13 23:15:11.329
[Speaker Local]: ANSWER: User 42: Answer 396.; Timestamp: 2019-11-13 23:15:12.508
[Speaker Local]: ANSWER: User 42: Answer 859.; Timestamp: 2019-11-13 23:15:12.511
[Speaker Local]: ANSWER: User 42: Answer 642.; Timestamp: 2019-11-13 23:15:12.512
