Received speaker: uan://localhost:3030/id74 to register with server uan://localhost:3030/id1
Message Sending Error:
	ActorReference: gc.WeakReference: uan://localhost:3030/id1, null
	Message: registerUser(java.lang.String), target: gc.WeakReference: uan://localhost:3030/id1, null, source: gc.WeakReference: uan://localhost:3030/id74, rmsp://127.0.1.1:53984/UAL/1573685014994/1
	NamingService could not determine target for message.
Speaker started with uan: uan://localhost:3030/id74
[Speaker Local]: STATEMENT: User 64: Ordered message 40.; Timestamp: 2019-11-13 22:47:03.346
[Speaker Local]: STATEMENT: User 64: Ordered message 913.; Timestamp: 2019-11-13 22:47:08.111
[Speaker Local]: STATEMENT: User 64: Ordered message 584.; Timestamp: 2019-11-13 22:47:08.115
[Speaker Local]: STATEMENT: User 64: Ordered message 106.; Timestamp: 2019-11-13 22:47:08.12
[Speaker Local]: STATEMENT: User 64: Ordered message 214.; Timestamp: 2019-11-13 22:47:08.122
[Speaker Local]: STATEMENT: User 64: Ordered message 640.; Timestamp: 2019-11-13 22:47:08.125
[Speaker Local]: STATEMENT: User 64: Ordered message 982.; Timestamp: 2019-11-13 22:47:08.128
[Speaker Local]: STATEMENT: User 64: Ordered message 132.; Timestamp: 2019-11-13 22:47:08.131
[Speaker Local]: STATEMENT: User 64: Ordered message 435.; Timestamp: 2019-11-13 22:47:09.404
[Speaker Local]: STATEMENT: User 64: Ordered message 134.; Timestamp: 2019-11-13 22:47:15.883
[Speaker Local]: STATEMENT: User 64: Ordered message 89.; Timestamp: 2019-11-13 22:47:15.884
[Speaker Local]: STATEMENT: User 64: Ordered message 77.; Timestamp: 2019-11-13 22:47:15.885
[Speaker Local]: STATEMENT: User 64: Ordered message 745.; Timestamp: 2019-11-13 22:47:17.311
[Speaker Local]: STATEMENT: User 64: Ordered message 156.; Timestamp: 2019-11-13 22:47:17.312
[Speaker Local]: STATEMENT: User 64: Ordered message 664.; Timestamp: 2019-11-13 22:47:17.313
[Speaker Local]: STATEMENT: User 64: Ordered message 657.; Timestamp: 2019-11-13 22:47:20.685
[Speaker Local]: STATEMENT: User 64: Ordered message 714.; Timestamp: 2019-11-13 22:47:20.691
[Speaker Local]: STATEMENT: User 64: Ordered message 4.; Timestamp: 2019-11-13 22:47:20.703
