Received speaker: uan://localhost:3030/id75 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id75
[Speaker Local]: ANSWER: User 65: Answer 177.; Timestamp: 2019-11-13 23:16:29.894
[Speaker Local]: ANSWER: User 65: Answer 770.; Timestamp: 2019-11-13 23:16:32.5
[Speaker Local]: ANSWER: User 65: Answer 341.; Timestamp: 2019-11-13 23:16:32.501
[Speaker Local]: ANSWER: User 65: Answer 164.; Timestamp: 2019-11-13 23:16:32.502
[Speaker Local]: ANSWER: User 65: Answer 561.; Timestamp: 2019-11-13 23:16:32.503
[Speaker Local]: ANSWER: User 65: Answer 121.; Timestamp: 2019-11-13 23:16:32.504
[Speaker Local]: ANSWER: User 65: Answer 412.; Timestamp: 2019-11-13 23:16:40.488
[Speaker Local]: ANSWER: User 65: Answer 401.; Timestamp: 2019-11-13 23:16:40.517
[Speaker Local]: ANSWER: User 65: Answer 938.; Timestamp: 2019-11-13 23:16:43.861
[Speaker Local]: ANSWER: User 65: Answer 752.; Timestamp: 2019-11-13 23:16:43.863
[Speaker Local]: ANSWER: User 65: Answer 3.; Timestamp: 2019-11-13 23:16:43.864
[Speaker Local]: ANSWER: User 65: Answer 747.; Timestamp: 2019-11-13 23:16:43.868
[Speaker Local]: ANSWER: User 65: Answer 253.; Timestamp: 2019-11-13 23:16:43.874
[Speaker Local]: ANSWER: User 65: Answer 113.; Timestamp: 2019-11-13 23:16:53.556
[Speaker Local]: ANSWER: User 65: Answer 496.; Timestamp: 2019-11-13 23:16:53.557
[Speaker Local]: ANSWER: User 65: Answer 382.; Timestamp: 2019-11-13 23:16:53.558
[Speaker Local]: ANSWER: User 65: Answer 518.; Timestamp: 2019-11-13 23:16:53.559
[Speaker Local]: ANSWER: User 65: Answer 189.; Timestamp: 2019-11-13 23:16:53.56
[Speaker Local]: ANSWER: User 65: Answer 751.; Timestamp: 2019-11-13 23:16:53.56
[Speaker Local]: ANSWER: User 65: Answer 211.; Timestamp: 2019-11-13 23:16:53.561
[Speaker Local]: ANSWER: User 65: Answer 53.; Timestamp: 2019-11-13 23:16:53.561
[Speaker Local]: ANSWER: User 65: Answer 73.; Timestamp: 2019-11-13 23:16:53.563
[Speaker Local]: ANSWER: User 65: Answer 429.; Timestamp: 2019-11-13 23:16:53.563
[Speaker Local]: ANSWER: User 65: Answer 289.; Timestamp: 2019-11-13 23:16:53.564
[Speaker Local]: ANSWER: User 65: Answer 463.; Timestamp: 2019-11-13 23:16:53.568
[Speaker Local]: ANSWER: User 65: Answer 321.; Timestamp: 2019-11-13 23:16:53.57
[Speaker Local]: ANSWER: User 65: Answer 895.; Timestamp: 2019-11-13 23:16:53.581
[Speaker Local]: ANSWER: User 65: Answer 207.; Timestamp: 2019-11-13 23:16:53.582
[Speaker Local]: ANSWER: User 65: Answer 339.; Timestamp: 2019-11-13 23:16:53.583
[Speaker Local]: ANSWER: User 65: Answer 158.; Timestamp: 2019-11-13 23:16:53.583
[Speaker Local]: ANSWER: User 65: Answer 413.; Timestamp: 2019-11-13 23:16:53.585
[Speaker Local]: ANSWER: User 65: Answer 173.; Timestamp: 2019-11-13 23:16:53.585
[Speaker Local]: ANSWER: User 65: Answer 264.; Timestamp: 2019-11-13 23:16:53.586
[Speaker Local]: ANSWER: User 65: Answer 252.; Timestamp: 2019-11-13 23:16:53.587
[Speaker Local]: ANSWER: User 65: Answer 619.; Timestamp: 2019-11-13 23:16:53.588
[Speaker Local]: ANSWER: User 65: Answer 400.; Timestamp: 2019-11-13 23:16:53.588
[Speaker Local]: ANSWER: User 65: Answer 995.; Timestamp: 2019-11-13 23:16:53.589
[Speaker Local]: ANSWER: User 65: Answer 972.; Timestamp: 2019-11-13 23:16:53.589
[Speaker Local]: ANSWER: User 65: Answer 835.; Timestamp: 2019-11-13 23:16:53.59
[Speaker Local]: ANSWER: User 65: Answer 23.; Timestamp: 2019-11-13 23:16:53.591
[Speaker Local]: ANSWER: User 65: Answer 124.; Timestamp: 2019-11-13 23:16:53.591
[Speaker Local]: ANSWER: User 65: Answer 431.; Timestamp: 2019-11-13 23:16:53.592
[Speaker Local]: ANSWER: User 65: Answer 826.; Timestamp: 2019-11-13 23:16:53.592
[Speaker Local]: ANSWER: User 65: Answer 272.; Timestamp: 2019-11-13 23:16:53.593
[Speaker Local]: ANSWER: User 65: Answer 778.; Timestamp: 2019-11-13 23:16:53.594
[Speaker Local]: ANSWER: User 65: Answer 141.; Timestamp: 2019-11-13 23:16:53.594
[Speaker Local]: ANSWER: User 65: Answer 946.; Timestamp: 2019-11-13 23:16:53.595
[Speaker Local]: ANSWER: User 65: Answer 951.; Timestamp: 2019-11-13 23:16:53.596
[Speaker Local]: ANSWER: User 65: Answer 87.; Timestamp: 2019-11-13 23:16:53.596
[Speaker Local]: ANSWER: User 65: Answer 891.; Timestamp: 2019-11-13 23:16:53.597
[Speaker Local]: ANSWER: User 65: Answer 682.; Timestamp: 2019-11-13 23:16:53.598
[Speaker Local]: ANSWER: User 65: Answer 368.; Timestamp: 2019-11-13 23:16:53.598
[Speaker Local]: ANSWER: User 65: Answer 824.; Timestamp: 2019-11-13 23:16:53.599
[Speaker Local]: ANSWER: User 65: Answer 97.; Timestamp: 2019-11-13 23:16:53.6
[Speaker Local]: ANSWER: User 65: Answer 142.; Timestamp: 2019-11-13 23:16:53.6
[Speaker Local]: ANSWER: User 65: Answer 862.; Timestamp: 2019-11-13 23:16:53.601
[Speaker Local]: ANSWER: User 65: Answer 546.; Timestamp: 2019-11-13 23:16:53.602
[Speaker Local]: ANSWER: User 65: Answer 781.; Timestamp: 2019-11-13 23:16:53.603
[Speaker Local]: ANSWER: User 65: Answer 678.; Timestamp: 2019-11-13 23:16:59.686
[Speaker Local]: ANSWER: User 65: Answer 680.; Timestamp: 2019-11-13 23:16:59.687
[Speaker Local]: ANSWER: User 65: Answer 750.; Timestamp: 2019-11-13 23:16:59.688
[Speaker Local]: ANSWER: User 65: Answer 408.; Timestamp: 2019-11-13 23:16:59.689
[Speaker Local]: ANSWER: User 65: Answer 462.; Timestamp: 2019-11-13 23:16:59.69
[Speaker Local]: ANSWER: User 65: Answer 798.; Timestamp: 2019-11-13 23:16:59.69
[Speaker Local]: ANSWER: User 65: Answer 100.; Timestamp: 2019-11-13 23:16:59.691
[Speaker Local]: ANSWER: User 65: Answer 732.; Timestamp: 2019-11-13 23:16:59.692
[Speaker Local]: ANSWER: User 65: Answer 432.; Timestamp: 2019-11-13 23:16:59.692
[Speaker Local]: ANSWER: User 65: Answer 444.; Timestamp: 2019-11-13 23:16:59.693
[Speaker Local]: ANSWER: User 65: Answer 912.; Timestamp: 2019-11-13 23:16:59.693
[Speaker Local]: ANSWER: User 65: Answer 335.; Timestamp: 2019-11-13 23:16:59.694
[Speaker Local]: ANSWER: User 65: Answer 896.; Timestamp: 2019-11-13 23:16:59.695
[Speaker Local]: ANSWER: User 65: Answer 802.; Timestamp: 2019-11-13 23:16:59.695
[Speaker Local]: ANSWER: User 65: Answer 294.; Timestamp: 2019-11-13 23:16:59.696
[Speaker Local]: ANSWER: User 65: Answer 915.; Timestamp: 2019-11-13 23:16:59.696
[Speaker Local]: ANSWER: User 65: Answer 584.; Timestamp: 2019-11-13 23:16:59.697
[Speaker Local]: ANSWER: User 65: Answer 702.; Timestamp: 2019-11-13 23:16:59.697
[Speaker Local]: ANSWER: User 65: Answer 397.; Timestamp: 2019-11-13 23:16:59.698
[Speaker Local]: ANSWER: User 65: Answer 259.; Timestamp: 2019-11-13 23:16:59.698
[Speaker Local]: ANSWER: User 65: Answer 964.; Timestamp: 2019-11-13 23:16:59.699
[Speaker Local]: ANSWER: User 65: Answer 567.; Timestamp: 2019-11-13 23:16:59.7
[Speaker Local]: ANSWER: User 65: Answer 286.; Timestamp: 2019-11-13 23:16:59.7
[Speaker Local]: ANSWER: User 65: Answer 909.; Timestamp: 2019-11-13 23:16:59.701
[Speaker Local]: ANSWER: User 65: Answer 131.; Timestamp: 2019-11-13 23:16:59.701
[Speaker Local]: ANSWER: User 65: Answer 403.; Timestamp: 2019-11-13 23:16:59.702
[Speaker Local]: ANSWER: User 65: Answer 534.; Timestamp: 2019-11-13 23:16:59.702
[Speaker Local]: ANSWER: User 65: Answer 887.; Timestamp: 2019-11-13 23:16:59.704
