Received speaker: uan://localhost:3030/id103 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id103
[Speaker Local]: ANSWER: User 93: Answer 25.; Timestamp: 2019-11-13 23:18:02.181
[Speaker Local]: ANSWER: User 93: Answer 812.; Timestamp: 2019-11-13 23:18:05.518
[Speaker Local]: ANSWER: User 93: Answer 713.; Timestamp: 2019-11-13 23:18:05.519
[Speaker Local]: ANSWER: User 93: Answer 912.; Timestamp: 2019-11-13 23:18:05.521
[Speaker Local]: ANSWER: User 93: Answer 526.; Timestamp: 2019-11-13 23:18:05.521
[Speaker Local]: ANSWER: User 93: Answer 24.; Timestamp: 2019-11-13 23:18:05.523
[Speaker Local]: ANSWER: User 93: Answer 874.; Timestamp: 2019-11-13 23:18:14.47
[Speaker Local]: ANSWER: User 93: Answer 625.; Timestamp: 2019-11-13 23:18:14.471
[Speaker Local]: ANSWER: User 93: Answer 340.; Timestamp: 2019-11-13 23:18:14.471
[Speaker Local]: ANSWER: User 93: Answer 55.; Timestamp: 2019-11-13 23:18:14.485
[Speaker Local]: ANSWER: User 93: Answer 585.; Timestamp: 2019-11-13 23:18:14.486
[Speaker Local]: ANSWER: User 93: Answer 822.; Timestamp: 2019-11-13 23:18:14.487
[Speaker Local]: ANSWER: User 93: Answer 667.; Timestamp: 2019-11-13 23:18:14.488
[Speaker Local]: ANSWER: User 93: Answer 594.; Timestamp: 2019-11-13 23:18:14.488
[Speaker Local]: ANSWER: User 93: Answer 214.; Timestamp: 2019-11-13 23:18:14.489
[Speaker Local]: ANSWER: User 93: Answer 956.; Timestamp: 2019-11-13 23:18:14.491
[Speaker Local]: ANSWER: User 93: Answer 47.; Timestamp: 2019-11-13 23:18:14.492
[Speaker Local]: ANSWER: User 93: Answer 635.; Timestamp: 2019-11-13 23:18:14.492
[Speaker Local]: ANSWER: User 93: Answer 247.; Timestamp: 2019-11-13 23:18:14.493
[Speaker Local]: ANSWER: User 93: Answer 386.; Timestamp: 2019-11-13 23:18:14.494
[Speaker Local]: ANSWER: User 93: Answer 532.; Timestamp: 2019-11-13 23:18:14.495
