Received speaker: uan://localhost:3030/id94 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id94
[Speaker Local]: ANSWER: User 84: Answer 273.; Timestamp: 2019-11-13 23:17:35.745
[Speaker Local]: ANSWER: User 84: Answer 3.; Timestamp: 2019-11-13 23:17:42.055
[Speaker Local]: ANSWER: User 84: Answer 526.; Timestamp: 2019-11-13 23:17:42.056
[Speaker Local]: ANSWER: User 84: Answer 575.; Timestamp: 2019-11-13 23:17:42.057
[Speaker Local]: ANSWER: User 84: Answer 328.; Timestamp: 2019-11-13 23:17:42.059
[Speaker Local]: ANSWER: User 84: Answer 673.; Timestamp: 2019-11-13 23:17:42.06
[Speaker Local]: ANSWER: User 84: Answer 970.; Timestamp: 2019-11-13 23:17:42.061
[Speaker Local]: ANSWER: User 84: Answer 467.; Timestamp: 2019-11-13 23:17:42.063
[Speaker Local]: ANSWER: User 84: Answer 231.; Timestamp: 2019-11-13 23:17:42.064
[Speaker Local]: ANSWER: User 84: Answer 915.; Timestamp: 2019-11-13 23:17:42.375
[Speaker Local]: ANSWER: User 84: Answer 324.; Timestamp: 2019-11-13 23:17:43.047
[Speaker Local]: ANSWER: User 84: Answer 835.; Timestamp: 2019-11-13 23:17:43.049
[Speaker Local]: ANSWER: User 84: Answer 457.; Timestamp: 2019-11-13 23:17:43.051
[Speaker Local]: ANSWER: User 84: Answer 856.; Timestamp: 2019-11-13 23:17:43.052
[Speaker Local]: ANSWER: User 84: Answer 606.; Timestamp: 2019-11-13 23:17:43.135
[Speaker Local]: ANSWER: User 84: Answer 39.; Timestamp: 2019-11-13 23:17:43.137
[Speaker Local]: ANSWER: User 84: Answer 863.; Timestamp: 2019-11-13 23:17:43.203
[Speaker Local]: ANSWER: User 84: Answer 618.; Timestamp: 2019-11-13 23:17:43.204
[Speaker Local]: ANSWER: User 84: Answer 700.; Timestamp: 2019-11-13 23:17:51.842
[Speaker Local]: ANSWER: User 84: Answer 894.; Timestamp: 2019-11-13 23:17:51.844
[Speaker Local]: ANSWER: User 84: Answer 176.; Timestamp: 2019-11-13 23:17:51.847
[Speaker Local]: ANSWER: User 84: Answer 349.; Timestamp: 2019-11-13 23:17:51.849
[Speaker Local]: ANSWER: User 84: Answer 691.; Timestamp: 2019-11-13 23:17:51.85
[Speaker Local]: ANSWER: User 84: Answer 665.; Timestamp: 2019-11-13 23:17:51.852
[Speaker Local]: ANSWER: User 84: Answer 988.; Timestamp: 2019-11-13 23:17:51.856
[Speaker Local]: ANSWER: User 84: Answer 761.; Timestamp: 2019-11-13 23:17:51.857
[Speaker Local]: ANSWER: User 84: Answer 703.; Timestamp: 2019-11-13 23:17:51.857
[Speaker Local]: ANSWER: User 84: Answer 952.; Timestamp: 2019-11-13 23:17:51.857
[Speaker Local]: ANSWER: User 84: Answer 212.; Timestamp: 2019-11-13 23:17:51.858
[Speaker Local]: ANSWER: User 84: Answer 296.; Timestamp: 2019-11-13 23:17:51.859
[Speaker Local]: ANSWER: User 84: Answer 204.; Timestamp: 2019-11-13 23:17:51.859
[Speaker Local]: ANSWER: User 84: Answer 945.; Timestamp: 2019-11-13 23:17:51.86
[Speaker Local]: ANSWER: User 84: Answer 94.; Timestamp: 2019-11-13 23:17:51.86
[Speaker Local]: ANSWER: User 84: Answer 308.; Timestamp: 2019-11-13 23:17:51.861
[Speaker Local]: ANSWER: User 84: Answer 730.; Timestamp: 2019-11-13 23:17:51.861
[Speaker Local]: ANSWER: User 84: Answer 454.; Timestamp: 2019-11-13 23:17:51.862
[Speaker Local]: ANSWER: User 84: Answer 539.; Timestamp: 2019-11-13 23:17:51.862
[Speaker Local]: ANSWER: User 84: Answer 860.; Timestamp: 2019-11-13 23:17:51.864
[Speaker Local]: ANSWER: User 84: Answer 850.; Timestamp: 2019-11-13 23:17:51.865
[Speaker Local]: ANSWER: User 84: Answer 512.; Timestamp: 2019-11-13 23:17:51.868
[Speaker Local]: ANSWER: User 84: Answer 712.; Timestamp: 2019-11-13 23:17:51.871
[Speaker Local]: ANSWER: User 84: Answer 963.; Timestamp: 2019-11-13 23:17:51.873
[Speaker Local]: ANSWER: User 84: Answer 535.; Timestamp: 2019-11-13 23:17:51.873
[Speaker Local]: ANSWER: User 84: Answer 79.; Timestamp: 2019-11-13 23:17:51.877
[Speaker Local]: ANSWER: User 84: Answer 82.; Timestamp: 2019-11-13 23:17:51.878
[Speaker Local]: ANSWER: User 84: Answer 750.; Timestamp: 2019-11-13 23:17:51.88
[Speaker Local]: ANSWER: User 84: Answer 335.; Timestamp: 2019-11-13 23:17:51.88
[Speaker Local]: ANSWER: User 84: Answer 6.; Timestamp: 2019-11-13 23:17:51.881
[Speaker Local]: ANSWER: User 84: Answer 413.; Timestamp: 2019-11-13 23:17:51.882
[Speaker Local]: ANSWER: User 84: Answer 917.; Timestamp: 2019-11-13 23:17:51.883
[Speaker Local]: ANSWER: User 84: Answer 165.; Timestamp: 2019-11-13 23:17:51.883
[Speaker Local]: ANSWER: User 84: Answer 882.; Timestamp: 2019-11-13 23:17:51.885
[Speaker Local]: ANSWER: User 84: Answer 193.; Timestamp: 2019-11-13 23:17:51.886
[Speaker Local]: ANSWER: User 84: Answer 384.; Timestamp: 2019-11-13 23:17:51.887
[Speaker Local]: ANSWER: User 84: Answer 488.; Timestamp: 2019-11-13 23:17:56.624
[Speaker Local]: ANSWER: User 84: Answer 855.; Timestamp: 2019-11-13 23:17:56.625
[Speaker Local]: ANSWER: User 84: Answer 233.; Timestamp: 2019-11-13 23:17:56.626
[Speaker Local]: ANSWER: User 84: Answer 470.; Timestamp: 2019-11-13 23:17:56.626
[Speaker Local]: ANSWER: User 84: Answer 615.; Timestamp: 2019-11-13 23:17:56.627
[Speaker Local]: ANSWER: User 84: Answer 525.; Timestamp: 2019-11-13 23:17:56.628
[Speaker Local]: ANSWER: User 84: Answer 602.; Timestamp: 2019-11-13 23:17:56.628
[Speaker Local]: ANSWER: User 84: Answer 735.; Timestamp: 2019-11-13 23:17:56.629
[Speaker Local]: ANSWER: User 84: Answer 131.; Timestamp: 2019-11-13 23:17:56.63
[Speaker Local]: ANSWER: User 84: Answer 814.; Timestamp: 2019-11-13 23:17:56.631
[Speaker Local]: ANSWER: User 84: Answer 626.; Timestamp: 2019-11-13 23:17:56.631
[Speaker Local]: ANSWER: User 84: Answer 567.; Timestamp: 2019-11-13 23:17:56.632
[Speaker Local]: ANSWER: User 84: Answer 124.; Timestamp: 2019-11-13 23:17:56.633
[Speaker Local]: ANSWER: User 84: Answer 315.; Timestamp: 2019-11-13 23:17:56.633
[Speaker Local]: ANSWER: User 84: Answer 612.; Timestamp: 2019-11-13 23:17:56.634
[Speaker Local]: ANSWER: User 84: Answer 647.; Timestamp: 2019-11-13 23:17:56.635
[Speaker Local]: ANSWER: User 84: Answer 681.; Timestamp: 2019-11-13 23:17:56.635
[Speaker Local]: ANSWER: User 84: Answer 753.; Timestamp: 2019-11-13 23:17:56.636
[Speaker Local]: ANSWER: User 84: Answer 211.; Timestamp: 2019-11-13 23:17:56.637
[Speaker Local]: ANSWER: User 84: Answer 317.; Timestamp: 2019-11-13 23:17:56.637
[Speaker Local]: ANSWER: User 84: Answer 866.; Timestamp: 2019-11-13 23:17:56.638
[Speaker Local]: ANSWER: User 84: Answer 150.; Timestamp: 2019-11-13 23:17:56.639
[Speaker Local]: ANSWER: User 84: Answer 875.; Timestamp: 2019-11-13 23:17:56.64
[Speaker Local]: ANSWER: User 84: Answer 331.; Timestamp: 2019-11-13 23:17:56.64
[Speaker Local]: ANSWER: User 84: Answer 751.; Timestamp: 2019-11-13 23:17:56.641
[Speaker Local]: ANSWER: User 84: Answer 734.; Timestamp: 2019-11-13 23:17:56.642
[Speaker Local]: ANSWER: User 84: Answer 716.; Timestamp: 2019-11-13 23:17:56.642
[Speaker Local]: ANSWER: User 84: Answer 351.; Timestamp: 2019-11-13 23:17:56.643
[Speaker Local]: ANSWER: User 84: Answer 16.; Timestamp: 2019-11-13 23:17:56.643
[Speaker Local]: ANSWER: User 84: Answer 40.; Timestamp: 2019-11-13 23:17:56.644
[Speaker Local]: ANSWER: User 84: Answer 442.; Timestamp: 2019-11-13 23:17:56.644
[Speaker Local]: ANSWER: User 84: Answer 707.; Timestamp: 2019-11-13 23:17:56.645
[Speaker Local]: ANSWER: User 84: Answer 775.; Timestamp: 2019-11-13 23:17:56.645
[Speaker Local]: ANSWER: User 84: Answer 768.; Timestamp: 2019-11-13 23:17:56.646
[Speaker Local]: ANSWER: User 84: Answer 390.; Timestamp: 2019-11-13 23:17:56.647
[Speaker Local]: ANSWER: User 84: Answer 153.; Timestamp: 2019-11-13 23:17:56.647
[Speaker Local]: ANSWER: User 84: Answer 530.; Timestamp: 2019-11-13 23:17:56.648
