Received speaker: uan://localhost:3030/id61 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id61
[Speaker Local]: ANSWER: User 51: Answer 145.; Timestamp: 2019-11-13 23:15:52.131
[Speaker Local]: ANSWER: User 51: Answer 690.; Timestamp: 2019-11-13 23:15:53.547
[Speaker Local]: ANSWER: User 51: Answer 968.; Timestamp: 2019-11-13 23:15:53.552
[Speaker Local]: ANSWER: User 51: Answer 622.; Timestamp: 2019-11-13 23:15:53.553
[Speaker Local]: ANSWER: User 51: Answer 172.; Timestamp: 2019-11-13 23:15:53.555
[Speaker Local]: ANSWER: User 51: Answer 656.; Timestamp: 2019-11-13 23:15:55.157
[Speaker Local]: ANSWER: User 51: Answer 82.; Timestamp: 2019-11-13 23:16:05.972
[Speaker Local]: ANSWER: User 51: Answer 988.; Timestamp: 2019-11-13 23:16:05.974
[Speaker Local]: ANSWER: User 51: Answer 275.; Timestamp: 2019-11-13 23:16:05.974
[Speaker Local]: ANSWER: User 51: Answer 93.; Timestamp: 2019-11-13 23:16:05.976
[Speaker Local]: ANSWER: User 51: Answer 781.; Timestamp: 2019-11-13 23:16:05.977
[Speaker Local]: ANSWER: User 51: Answer 815.; Timestamp: 2019-11-13 23:16:05.978
[Speaker Local]: ANSWER: User 51: Answer 152.; Timestamp: 2019-11-13 23:16:05.979
[Speaker Local]: ANSWER: User 51: Answer 754.; Timestamp: 2019-11-13 23:16:05.979
[Speaker Local]: ANSWER: User 51: Answer 544.; Timestamp: 2019-11-13 23:16:05.98
[Speaker Local]: ANSWER: User 51: Answer 322.; Timestamp: 2019-11-13 23:16:06.045
[Speaker Local]: ANSWER: User 51: Answer 97.; Timestamp: 2019-11-13 23:16:06.046
[Speaker Local]: ANSWER: User 51: Answer 962.; Timestamp: 2019-11-13 23:16:06.047
[Speaker Local]: ANSWER: User 51: Answer 316.; Timestamp: 2019-11-13 23:16:06.048
[Speaker Local]: ANSWER: User 51: Answer 290.; Timestamp: 2019-11-13 23:16:09.81
[Speaker Local]: ANSWER: User 51: Answer 110.; Timestamp: 2019-11-13 23:16:09.923
[Speaker Local]: ANSWER: User 51: Answer 425.; Timestamp: 2019-11-13 23:16:09.924
