Received speaker: uan://localhost:3030/id79 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id79
[Speaker Local]: ANSWER: User 69: Answer 89.; Timestamp: 2019-11-13 23:16:41.195
[Speaker Local]: ANSWER: User 69: Answer 643.; Timestamp: 2019-11-13 23:16:50.434
[Speaker Local]: ANSWER: User 69: Answer 559.; Timestamp: 2019-11-13 23:16:51.342
[Speaker Local]: ANSWER: User 69: Answer 730.; Timestamp: 2019-11-13 23:16:51.343
[Speaker Local]: ANSWER: User 69: Answer 441.; Timestamp: 2019-11-13 23:16:51.344
[Speaker Local]: ANSWER: User 69: Answer 893.; Timestamp: 2019-11-13 23:16:51.344
[Speaker Local]: ANSWER: User 69: Answer 981.; Timestamp: 2019-11-13 23:16:51.667
[Speaker Local]: ANSWER: User 69: Answer 969.; Timestamp: 2019-11-13 23:16:53.14
[Speaker Local]: ANSWER: User 69: Answer 585.; Timestamp: 2019-11-13 23:16:53.143
[Speaker Local]: ANSWER: User 69: Answer 202.; Timestamp: 2019-11-13 23:16:53.145
[Speaker Local]: ANSWER: User 69: Answer 717.; Timestamp: 2019-11-13 23:16:53.147
[Speaker Local]: ANSWER: User 69: Answer 136.; Timestamp: 2019-11-13 23:16:53.148
[Speaker Local]: ANSWER: User 69: Answer 76.; Timestamp: 2019-11-13 23:16:53.149
[Speaker Local]: ANSWER: User 69: Answer 852.; Timestamp: 2019-11-13 23:16:53.15
[Speaker Local]: ANSWER: User 69: Answer 596.; Timestamp: 2019-11-13 23:16:53.151
[Speaker Local]: ANSWER: User 69: Answer 894.; Timestamp: 2019-11-13 23:16:53.153
[Speaker Local]: ANSWER: User 69: Answer 403.; Timestamp: 2019-11-13 23:16:53.154
[Speaker Local]: ANSWER: User 69: Answer 748.; Timestamp: 2019-11-13 23:16:53.155
[Speaker Local]: ANSWER: User 69: Answer 467.; Timestamp: 2019-11-13 23:16:53.157
[Speaker Local]: ANSWER: User 69: Answer 892.; Timestamp: 2019-11-13 23:16:53.158
[Speaker Local]: ANSWER: User 69: Answer 889.; Timestamp: 2019-11-13 23:16:53.159
[Speaker Local]: ANSWER: User 69: Answer 344.; Timestamp: 2019-11-13 23:16:53.16
[Speaker Local]: ANSWER: User 69: Answer 616.; Timestamp: 2019-11-13 23:16:53.161
[Speaker Local]: ANSWER: User 69: Answer 875.; Timestamp: 2019-11-13 23:16:53.163
[Speaker Local]: ANSWER: User 69: Answer 963.; Timestamp: 2019-11-13 23:16:53.165
[Speaker Local]: ANSWER: User 69: Answer 166.; Timestamp: 2019-11-13 23:16:53.167
[Speaker Local]: ANSWER: User 69: Answer 598.; Timestamp: 2019-11-13 23:16:53.169
[Speaker Local]: ANSWER: User 69: Answer 414.; Timestamp: 2019-11-13 23:16:53.172
[Speaker Local]: ANSWER: User 69: Answer 928.; Timestamp: 2019-11-13 23:16:53.173
[Speaker Local]: ANSWER: User 69: Answer 649.; Timestamp: 2019-11-13 23:16:53.175
[Speaker Local]: ANSWER: User 69: Answer 225.; Timestamp: 2019-11-13 23:16:53.176
[Speaker Local]: ANSWER: User 69: Answer 864.; Timestamp: 2019-11-13 23:16:53.177
[Speaker Local]: ANSWER: User 69: Answer 558.; Timestamp: 2019-11-13 23:16:53.178
