Received speaker: uan://localhost:3030/id28 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id28
[Speaker Local]: QUESTION: User 18: Question 373.; Timestamp: 2019-11-13 23:13:44.064
[Speaker Local]: QUESTION: User 18: Question 51.; Timestamp: 2019-11-13 23:13:45.85
[Speaker Local]: QUESTION: User 18: Question 508.; Timestamp: 2019-11-13 23:13:45.851
[Speaker Local]: QUESTION: User 18: Question 350.; Timestamp: 2019-11-13 23:13:45.852
[Speaker Local]: QUESTION: User 18: Question 657.; Timestamp: 2019-11-13 23:13:50.996
[Speaker Local]: QUESTION: User 18: Question 287.; Timestamp: 2019-11-13 23:13:50.996
[Speaker Local]: QUESTION: User 18: Question 697.; Timestamp: 2019-11-13 23:13:50.997
[Speaker Local]: QUESTION: User 18: Question 148.; Timestamp: 2019-11-13 23:13:50.998
[Speaker Local]: QUESTION: User 18: Question 546.; Timestamp: 2019-11-13 23:13:50.998
[Speaker Local]: QUESTION: User 18: Question 419.; Timestamp: 2019-11-13 23:13:50.999
[Speaker Local]: QUESTION: User 18: Question 142.; Timestamp: 2019-11-13 23:13:50.999
[Speaker Local]: QUESTION: User 18: Question 152.; Timestamp: 2019-11-13 23:13:51.0
[Speaker Local]: QUESTION: User 18: Question 12.; Timestamp: 2019-11-13 23:13:51.0
[Speaker Local]: QUESTION: User 18: Question 19.; Timestamp: 2019-11-13 23:13:51.001
[Speaker Local]: QUESTION: User 18: Question 646.; Timestamp: 2019-11-13 23:13:51.001
[Speaker Local]: QUESTION: User 18: Question 170.; Timestamp: 2019-11-13 23:13:51.002
[Speaker Local]: QUESTION: User 18: Question 332.; Timestamp: 2019-11-13 23:13:51.003
[Speaker Local]: QUESTION: User 18: Question 941.; Timestamp: 2019-11-13 23:13:51.004
[Speaker Local]: QUESTION: User 18: Question 450.; Timestamp: 2019-11-13 23:13:51.004
[Speaker Local]: QUESTION: User 18: Question 48.; Timestamp: 2019-11-13 23:13:51.005
[Speaker Local]: QUESTION: User 18: Question 176.; Timestamp: 2019-11-13 23:13:51.005
[Speaker Local]: QUESTION: User 18: Question 171.; Timestamp: 2019-11-13 23:13:51.006
[Speaker Local]: QUESTION: User 18: Question 104.; Timestamp: 2019-11-13 23:13:51.006
[Speaker Local]: QUESTION: User 18: Question 23.; Timestamp: 2019-11-13 23:13:51.007
[Speaker Local]: QUESTION: User 18: Question 460.; Timestamp: 2019-11-13 23:13:51.007
[Speaker Local]: QUESTION: User 18: Question 387.; Timestamp: 2019-11-13 23:13:51.008
[Speaker Local]: QUESTION: User 18: Question 259.; Timestamp: 2019-11-13 23:13:51.008
[Speaker Local]: QUESTION: User 18: Question 262.; Timestamp: 2019-11-13 23:13:51.009
[Speaker Local]: QUESTION: User 18: Question 488.; Timestamp: 2019-11-13 23:13:51.01
[Speaker Local]: QUESTION: User 18: Question 579.; Timestamp: 2019-11-13 23:13:51.01
[Speaker Local]: QUESTION: User 18: Question 700.; Timestamp: 2019-11-13 23:13:51.011
[Speaker Local]: QUESTION: User 18: Question 467.; Timestamp: 2019-11-13 23:13:51.011
[Speaker Local]: QUESTION: User 18: Question 114.; Timestamp: 2019-11-13 23:13:51.012
[Speaker Local]: QUESTION: User 18: Question 157.; Timestamp: 2019-11-13 23:13:51.013
[Speaker Local]: QUESTION: User 18: Question 989.; Timestamp: 2019-11-13 23:13:51.013
[Speaker Local]: QUESTION: User 18: Question 156.; Timestamp: 2019-11-13 23:13:51.014
[Speaker Local]: QUESTION: User 18: Question 822.; Timestamp: 2019-11-13 23:13:51.014
[Speaker Local]: QUESTION: User 18: Question 254.; Timestamp: 2019-11-13 23:13:51.015
[Speaker Local]: QUESTION: User 18: Question 574.; Timestamp: 2019-11-13 23:13:51.016
[Speaker Local]: QUESTION: User 18: Question 649.; Timestamp: 2019-11-13 23:13:51.016
[Speaker Local]: QUESTION: User 18: Question 364.; Timestamp: 2019-11-13 23:13:51.017
[Speaker Local]: QUESTION: User 18: Question 348.; Timestamp: 2019-11-13 23:13:51.017
[Speaker Local]: QUESTION: User 18: Question 545.; Timestamp: 2019-11-13 23:13:51.018
[Speaker Local]: QUESTION: User 18: Question 308.; Timestamp: 2019-11-13 23:13:51.018
[Speaker Local]: QUESTION: User 18: Question 134.; Timestamp: 2019-11-13 23:13:51.019
[Speaker Local]: QUESTION: User 18: Question 564.; Timestamp: 2019-11-13 23:13:51.019
[Speaker Local]: QUESTION: User 18: Question 825.; Timestamp: 2019-11-13 23:13:51.02
[Speaker Local]: QUESTION: User 18: Question 492.; Timestamp: 2019-11-13 23:13:51.02
[Speaker Local]: QUESTION: User 18: Question 731.; Timestamp: 2019-11-13 23:13:51.021
[Speaker Local]: QUESTION: User 18: Question 633.; Timestamp: 2019-11-13 23:13:51.021
[Speaker Local]: QUESTION: User 18: Question 746.; Timestamp: 2019-11-13 23:13:51.022
[Speaker Local]: QUESTION: User 18: Question 951.; Timestamp: 2019-11-13 23:13:51.022
[Speaker Local]: QUESTION: User 18: Question 710.; Timestamp: 2019-11-13 23:13:51.023
[Speaker Local]: QUESTION: User 18: Question 595.; Timestamp: 2019-11-13 23:13:51.023
[Speaker Local]: QUESTION: User 18: Question 141.; Timestamp: 2019-11-13 23:13:51.024
[Speaker Local]: QUESTION: User 18: Question 981.; Timestamp: 2019-11-13 23:13:51.024
[Speaker Local]: QUESTION: User 18: Question 901.; Timestamp: 2019-11-13 23:13:51.025
[Speaker Local]: QUESTION: User 18: Question 334.; Timestamp: 2019-11-13 23:13:51.026
[Speaker Local]: QUESTION: User 18: Question 837.; Timestamp: 2019-11-13 23:13:51.026
[Speaker Local]: QUESTION: User 18: Question 828.; Timestamp: 2019-11-13 23:13:51.027
[Speaker Local]: QUESTION: User 18: Question 800.; Timestamp: 2019-11-13 23:13:51.027
[Speaker Local]: QUESTION: User 18: Question 947.; Timestamp: 2019-11-13 23:13:51.823
[Speaker Local]: QUESTION: User 18: Question 13.; Timestamp: 2019-11-13 23:13:51.825
[Speaker Local]: QUESTION: User 18: Question 796.; Timestamp: 2019-11-13 23:13:51.827
[Speaker Local]: QUESTION: User 18: Question 655.; Timestamp: 2019-11-13 23:13:51.829
[Speaker Local]: QUESTION: User 18: Question 527.; Timestamp: 2019-11-13 23:13:51.831
[Speaker Local]: QUESTION: User 18: Question 903.; Timestamp: 2019-11-13 23:13:51.831
[Speaker Local]: QUESTION: User 18: Question 892.; Timestamp: 2019-11-13 23:13:51.832
[Speaker Local]: QUESTION: User 18: Question 780.; Timestamp: 2019-11-13 23:13:51.833
[Speaker Local]: QUESTION: User 18: Question 681.; Timestamp: 2019-11-13 23:13:51.836
[Speaker Local]: QUESTION: User 18: Question 399.; Timestamp: 2019-11-13 23:13:51.837
[Speaker Local]: QUESTION: User 18: Question 898.; Timestamp: 2019-11-13 23:13:51.838
[Speaker Local]: QUESTION: User 18: Question 645.; Timestamp: 2019-11-13 23:13:51.838
[Speaker Local]: QUESTION: User 18: Question 257.; Timestamp: 2019-11-13 23:13:51.839
[Speaker Local]: QUESTION: User 18: Question 859.; Timestamp: 2019-11-13 23:13:51.84
