Received speaker: uan://localhost:3030/id72 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id72
[Speaker Local]: ANSWER: User 62: Answer 181.; Timestamp: 2019-11-13 23:16:06.66
[Speaker Local]: ANSWER: User 62: Answer 178.; Timestamp: 2019-11-13 23:16:11.407
[Speaker Local]: ANSWER: User 62: Answer 230.; Timestamp: 2019-11-13 23:16:11.408
[Speaker Local]: ANSWER: User 62: Answer 404.; Timestamp: 2019-11-13 23:16:11.41
[Speaker Local]: ANSWER: User 62: Answer 159.; Timestamp: 2019-11-13 23:16:11.412
[Speaker Local]: ANSWER: User 62: Answer 577.; Timestamp: 2019-11-13 23:16:11.415
[Speaker Local]: ANSWER: User 62: Answer 100.; Timestamp: 2019-11-13 23:16:11.416
[Speaker Local]: ANSWER: User 62: Answer 502.; Timestamp: 2019-11-13 23:16:11.418
[Speaker Local]: ANSWER: User 62: Answer 862.; Timestamp: 2019-11-13 23:16:11.419
[Speaker Local]: ANSWER: User 62: Answer 541.; Timestamp: 2019-11-13 23:16:11.42
[Speaker Local]: ANSWER: User 62: Answer 296.; Timestamp: 2019-11-13 23:16:11.421
[Speaker Local]: ANSWER: User 62: Answer 340.; Timestamp: 2019-11-13 23:16:11.422
[Speaker Local]: ANSWER: User 62: Answer 441.; Timestamp: 2019-11-13 23:16:11.424
[Speaker Local]: ANSWER: User 62: Answer 834.; Timestamp: 2019-11-13 23:16:11.426
[Speaker Local]: ANSWER: User 62: Answer 913.; Timestamp: 2019-11-13 23:16:11.426
[Speaker Local]: ANSWER: User 62: Answer 216.; Timestamp: 2019-11-13 23:16:11.428
[Speaker Local]: ANSWER: User 62: Answer 718.; Timestamp: 2019-11-13 23:16:11.429
[Speaker Local]: ANSWER: User 62: Answer 880.; Timestamp: 2019-11-13 23:16:11.431
[Speaker Local]: ANSWER: User 62: Answer 158.; Timestamp: 2019-11-13 23:16:11.431
[Speaker Local]: ANSWER: User 62: Answer 391.; Timestamp: 2019-11-13 23:16:27.394
[Speaker Local]: ANSWER: User 62: Answer 532.; Timestamp: 2019-11-13 23:16:27.397
