Received speaker: uan://localhost:3030/id44 to register with server uan://localhost:3030/id1
Speaker started with uan: uan://localhost:3030/id44
[Speaker Local]: ANSWER: User 34: Answer 631.; Timestamp: 2019-11-13 23:14:36.1
[Speaker Local]: ANSWER: User 34: Answer 24.; Timestamp: 2019-11-13 23:14:45.152
[Speaker Local]: ANSWER: User 34: Answer 719.; Timestamp: 2019-11-13 23:14:45.162
[Speaker Local]: ANSWER: User 34: Answer 244.; Timestamp: 2019-11-13 23:14:45.165
[Speaker Local]: ANSWER: User 34: Answer 696.; Timestamp: 2019-11-13 23:14:45.169
[Speaker Local]: ANSWER: User 34: Answer 366.; Timestamp: 2019-11-13 23:14:45.171
[Speaker Local]: ANSWER: User 34: Answer 483.; Timestamp: 2019-11-13 23:14:45.173
[Speaker Local]: ANSWER: User 34: Answer 613.; Timestamp: 2019-11-13 23:14:45.176
[Speaker Local]: ANSWER: User 34: Answer 213.; Timestamp: 2019-11-13 23:14:45.182
[Speaker Local]: ANSWER: User 34: Answer 72.; Timestamp: 2019-11-13 23:14:45.186
[Speaker Local]: ANSWER: User 34: Answer 130.; Timestamp: 2019-11-13 23:14:45.189
[Speaker Local]: ANSWER: User 34: Answer 592.; Timestamp: 2019-11-13 23:14:45.191
[Speaker Local]: ANSWER: User 34: Answer 842.; Timestamp: 2019-11-13 23:14:45.194
[Speaker Local]: ANSWER: User 34: Answer 890.; Timestamp: 2019-11-13 23:14:45.196
[Speaker Local]: ANSWER: User 34: Answer 781.; Timestamp: 2019-11-13 23:14:45.197
[Speaker Local]: ANSWER: User 34: Answer 979.; Timestamp: 2019-11-13 23:14:45.199
[Speaker Local]: ANSWER: User 34: Answer 953.; Timestamp: 2019-11-13 23:14:45.201
[Speaker Local]: ANSWER: User 34: Answer 595.; Timestamp: 2019-11-13 23:14:57.984
[Speaker Local]: ANSWER: User 34: Answer 287.; Timestamp: 2019-11-13 23:14:57.985
[Speaker Local]: ANSWER: User 34: Answer 76.; Timestamp: 2019-11-13 23:14:57.986
[Speaker Local]: ANSWER: User 34: Answer 795.; Timestamp: 2019-11-13 23:14:57.987
[Speaker Local]: ANSWER: User 34: Answer 652.; Timestamp: 2019-11-13 23:14:57.987
[Speaker Local]: ANSWER: User 34: Answer 359.; Timestamp: 2019-11-13 23:14:57.988
[Speaker Local]: ANSWER: User 34: Answer 92.; Timestamp: 2019-11-13 23:14:57.989
[Speaker Local]: ANSWER: User 34: Answer 14.; Timestamp: 2019-11-13 23:14:57.99
[Speaker Local]: ANSWER: User 34: Answer 912.; Timestamp: 2019-11-13 23:14:57.99
[Speaker Local]: ANSWER: User 34: Answer 730.; Timestamp: 2019-11-13 23:14:57.991
[Speaker Local]: ANSWER: User 34: Answer 615.; Timestamp: 2019-11-13 23:14:57.992
[Speaker Local]: ANSWER: User 34: Answer 221.; Timestamp: 2019-11-13 23:14:57.992
[Speaker Local]: ANSWER: User 34: Answer 161.; Timestamp: 2019-11-13 23:14:57.993
[Speaker Local]: ANSWER: User 34: Answer 15.; Timestamp: 2019-11-13 23:14:57.994
[Speaker Local]: ANSWER: User 34: Answer 970.; Timestamp: 2019-11-13 23:14:57.995
[Speaker Local]: ANSWER: User 34: Answer 593.; Timestamp: 2019-11-13 23:14:57.995
[Speaker Local]: ANSWER: User 34: Answer 41.; Timestamp: 2019-11-13 23:14:57.996
[Speaker Local]: ANSWER: User 34: Answer 533.; Timestamp: 2019-11-13 23:14:57.997
[Speaker Local]: ANSWER: User 34: Answer 449.; Timestamp: 2019-11-13 23:14:57.997
[Speaker Local]: ANSWER: User 34: Answer 320.; Timestamp: 2019-11-13 23:14:57.998
[Speaker Local]: ANSWER: User 34: Answer 227.; Timestamp: 2019-11-13 23:14:57.999
[Speaker Local]: ANSWER: User 34: Answer 636.; Timestamp: 2019-11-13 23:14:57.999
[Speaker Local]: ANSWER: User 34: Answer 655.; Timestamp: 2019-11-13 23:14:58.0
[Speaker Local]: ANSWER: User 34: Answer 333.; Timestamp: 2019-11-13 23:14:58.001
[Speaker Local]: ANSWER: User 34: Answer 316.; Timestamp: 2019-11-13 23:14:58.001
[Speaker Local]: ANSWER: User 34: Answer 230.; Timestamp: 2019-11-13 23:14:58.002
[Speaker Local]: ANSWER: User 34: Answer 160.; Timestamp: 2019-11-13 23:14:58.003
[Speaker Local]: ANSWER: User 34: Answer 629.; Timestamp: 2019-11-13 23:14:58.004
[Speaker Local]: ANSWER: User 34: Answer 415.; Timestamp: 2019-11-13 23:14:58.004
[Speaker Local]: ANSWER: User 34: Answer 272.; Timestamp: 2019-11-13 23:14:58.005
[Speaker Local]: ANSWER: User 34: Answer 386.; Timestamp: 2019-11-13 23:14:58.006
[Speaker Local]: ANSWER: User 34: Answer 493.; Timestamp: 2019-11-13 23:14:58.007
[Speaker Local]: ANSWER: User 34: Answer 364.; Timestamp: 2019-11-13 23:14:58.007
[Speaker Local]: ANSWER: User 34: Answer 563.; Timestamp: 2019-11-13 23:14:58.008
[Speaker Local]: ANSWER: User 34: Answer 709.; Timestamp: 2019-11-13 23:14:58.009
[Speaker Local]: ANSWER: User 34: Answer 152.; Timestamp: 2019-11-13 23:14:58.009
[Speaker Local]: ANSWER: User 34: Answer 268.; Timestamp: 2019-11-13 23:14:58.01
[Speaker Local]: ANSWER: User 34: Answer 555.; Timestamp: 2019-11-13 23:14:58.011
[Speaker Local]: ANSWER: User 34: Answer 363.; Timestamp: 2019-11-13 23:14:58.011
[Speaker Local]: ANSWER: User 34: Answer 675.; Timestamp: 2019-11-13 23:14:58.012
[Speaker Local]: ANSWER: User 34: Answer 470.; Timestamp: 2019-11-13 23:14:58.013
[Speaker Local]: ANSWER: User 34: Answer 147.; Timestamp: 2019-11-13 23:14:58.017
[Speaker Local]: ANSWER: User 34: Answer 982.; Timestamp: 2019-11-13 23:15:14.462
[Speaker Local]: ANSWER: User 34: Answer 521.; Timestamp: 2019-11-13 23:15:14.463
[Speaker Local]: ANSWER: User 34: Answer 271.; Timestamp: 2019-11-13 23:15:14.464
[Speaker Local]: ANSWER: User 34: Answer 951.; Timestamp: 2019-11-13 23:15:14.464
[Speaker Local]: ANSWER: User 34: Answer 163.; Timestamp: 2019-11-13 23:15:14.465
[Speaker Local]: ANSWER: User 34: Answer 914.; Timestamp: 2019-11-13 23:15:14.466
[Speaker Local]: ANSWER: User 34: Answer 997.; Timestamp: 2019-11-13 23:15:14.466
[Speaker Local]: ANSWER: User 34: Answer 340.; Timestamp: 2019-11-13 23:15:14.467
[Speaker Local]: ANSWER: User 34: Answer 526.; Timestamp: 2019-11-13 23:15:14.468
[Speaker Local]: ANSWER: User 34: Answer 894.; Timestamp: 2019-11-13 23:15:14.468
[Speaker Local]: ANSWER: User 34: Answer 872.; Timestamp: 2019-11-13 23:15:14.469
[Speaker Local]: ANSWER: User 34: Answer 907.; Timestamp: 2019-11-13 23:15:14.469
[Speaker Local]: ANSWER: User 34: Answer 358.; Timestamp: 2019-11-13 23:15:14.47
[Speaker Local]: ANSWER: User 34: Answer 254.; Timestamp: 2019-11-13 23:15:14.471
[Speaker Local]: ANSWER: User 34: Answer 700.; Timestamp: 2019-11-13 23:15:14.471
[Speaker Local]: ANSWER: User 34: Answer 13.; Timestamp: 2019-11-13 23:15:14.472
[Speaker Local]: ANSWER: User 34: Answer 253.; Timestamp: 2019-11-13 23:15:14.477
[Speaker Local]: ANSWER: User 34: Answer 474.; Timestamp: 2019-11-13 23:15:14.479
[Speaker Local]: ANSWER: User 34: Answer 825.; Timestamp: 2019-11-13 23:15:14.48
[Speaker Local]: ANSWER: User 34: Answer 568.; Timestamp: 2019-11-13 23:15:14.481
[Speaker Local]: ANSWER: User 34: Answer 216.; Timestamp: 2019-11-13 23:15:14.483
[Speaker Local]: ANSWER: User 34: Answer 476.; Timestamp: 2019-11-13 23:15:14.484
[Speaker Local]: ANSWER: User 34: Answer 139.; Timestamp: 2019-11-13 23:15:14.484
[Speaker Local]: ANSWER: User 34: Answer 742.; Timestamp: 2019-11-13 23:15:14.485
[Speaker Local]: ANSWER: User 34: Answer 596.; Timestamp: 2019-11-13 23:15:14.485
[Speaker Local]: ANSWER: User 34: Answer 104.; Timestamp: 2019-11-13 23:15:14.486
[Speaker Local]: ANSWER: User 34: Answer 114.; Timestamp: 2019-11-13 23:15:14.486
[Speaker Local]: ANSWER: User 34: Answer 155.; Timestamp: 2019-11-13 23:15:14.487
[Speaker Local]: ANSWER: User 34: Answer 194.; Timestamp: 2019-11-13 23:15:14.491
[Speaker Local]: ANSWER: User 34: Answer 783.; Timestamp: 2019-11-13 23:15:14.491
[Speaker Local]: ANSWER: User 34: Answer 567.; Timestamp: 2019-11-13 23:15:14.492
[Speaker Local]: ANSWER: User 34: Answer 946.; Timestamp: 2019-11-13 23:15:14.492
[Speaker Local]: ANSWER: User 34: Answer 288.; Timestamp: 2019-11-13 23:15:14.493
[Speaker Local]: ANSWER: User 34: Answer 62.; Timestamp: 2019-11-13 23:15:14.493
[Speaker Local]: ANSWER: User 34: Answer 692.; Timestamp: 2019-11-13 23:15:14.494
[Speaker Local]: ANSWER: User 34: Answer 144.; Timestamp: 2019-11-13 23:15:14.494
[Speaker Local]: ANSWER: User 34: Answer 807.; Timestamp: 2019-11-13 23:15:14.495
[Speaker Local]: ANSWER: User 34: Answer 896.; Timestamp: 2019-11-13 23:15:14.495
[Speaker Local]: ANSWER: User 34: Answer 59.; Timestamp: 2019-11-13 23:15:14.496
[Speaker Local]: ANSWER: User 34: Answer 498.; Timestamp: 2019-11-13 23:15:14.497
[Speaker Local]: ANSWER: User 34: Answer 361.; Timestamp: 2019-11-13 23:15:14.497
[Speaker Local]: ANSWER: User 34: Answer 154.; Timestamp: 2019-11-13 23:15:14.498
[Speaker Local]: ANSWER: User 34: Answer 565.; Timestamp: 2019-11-13 23:15:14.498
[Speaker Local]: ANSWER: User 34: Answer 786.; Timestamp: 2019-11-13 23:15:14.499
[Speaker Local]: ANSWER: User 34: Answer 628.; Timestamp: 2019-11-13 23:15:14.5
